Order_ID,Order_Date,Region,State,Product_Category,Product_Name,Sales_Amount,Quantity,Profit,Customer_Segment,Salesperson
305,2026-01-26,South,Karnataka,Furniture,Table,6652,4,377.79,Home Office,Priya
306,2026-01-22,South,Karnataka,Electronics,Tablet,13184,8,1648.14,Home Office,Rohit
307,2024-04-22,North,Punjab,Office Supplies,Pen,14880,8,1251.7,Corporate,Rohit
308,2025-11-25,East,Bihar,Office Supplies,Notebook,9582,6,1805.53,Home Office,Vikram
309,2025-09-15,South,Tamil Nadu,Office Supplies,Printer,2982,7,505.59,Home Office,Karan
310,2024-12-20,South,Tamil Nadu,Electronics,Mobile,4056,8,710.01,Consumer,Anjali
311,2024-11-24,South,Kerala,Furniture,Table,6768,6,1625.85,Corporate,Karan
312,2025-04-21,North,Delhi,Electronics,Mobile,8505,9,2028.03,Consumer,Priya
313,2025-08-31,South,Tamil Nadu,Electronics,Tablet,8478,9,1759.39,Corporate,Meena
314,2024-08-18,North,Punjab,Electronics,Mobile,1561,1,225.94,Home Office,Amit
315,2025-05-15,South,Tamil Nadu,Electronics,Headphones,972,3,162.28,Corporate,Meena
316,2024-09-19,South,Telangana,Furniture,Desk,864,4,159.52,Corporate,Sneha
317,2025-08-10,South,Telangana,Office Supplies,Pen,3605,7,735.34,Corporate,Priya
318,2025-01-22,South,Kerala,Office Supplies,Printer,778,1,173.87,Home Office,Arjun
319,2026-02-07,North,Delhi,Furniture,Chair,1709,1,217.96,Consumer,Rahul
320,2025-09-21,North,Delhi,Furniture,Chair,7200,10,1757.39,Home Office,Rohit
321,2024-08-19,East,Bihar,Furniture,Table,5988,4,690.16,Corporate,Arjun
322,2024-05-09,East,West Bengal,Furniture,Chair,7248,6,2075.58,Consumer,Rahul
323,2025-10-17,South,Telangana,Office Supplies,Notebook,6306,6,955.49,Home Office,Priya
324,2025-10-17,West,Rajasthan,Electronics,Tablet,11144,7,2257.29,Corporate,Vikram
325,2024-07-25,East,Bihar,Electronics,Headphones,15939,9,1049.2,Corporate,Amit
326,2024-05-26,East,West Bengal,Office Supplies,Pen,7580,10,1979.5,Consumer,Amit
327,2024-11-15,West,Gujarat,Office Supplies,Paper,4512,3,874.85,Consumer,Meena
328,2024-08-07,West,Maharashtra,Electronics,Headphones,8940,10,2394.55,Home Office,Vikram
329,2024-03-09,East,West Bengal,Office Supplies,Paper,6606,9,733.84,Home Office,Rohit
330,2025-04-29,South,Tamil Nadu,Office Supplies,Pen,4158,6,1113.33,Consumer,Rohit
331,2025-02-27,North,Punjab,Electronics,Tablet,3750,2,975.26,Consumer,Amit
332,2025-01-08,South,Kerala,Office Supplies,Pen,6305,5,1881.15,Corporate,Karan
333,2024-08-13,West,Rajasthan,Office Supplies,Printer,10752,8,1506.09,Home Office,Amit
334,2024-09-11,North,Delhi,Office Supplies,Pen,3136,7,759.7,Home Office,Anjali
335,2025-09-15,West,Rajasthan,Electronics,Mobile,5574,3,1002.8,Home Office,Arjun
336,2025-03-28,North,Haryana,Electronics,Tablet,4680,6,235.46,Home Office,Sneha
337,2025-02-13,West,Gujarat,Electronics,Tablet,1339,1,383.27,Home Office,Arjun
338,2025-08-25,North,Haryana,Office Supplies,Notebook,6282,6,1266.77,Home Office,Priya
339,2025-11-19,East,Odisha,Office Supplies,Notebook,15832,8,3275.68,Corporate,Arjun
340,2024-11-22,East,Odisha,Furniture,Table,1013,1,281.9,Home Office,Rahul
341,2024-11-22,North,Punjab,Electronics,Mobile,14270,10,3243.04,Consumer,Amit
342,2025-12-19,South,Karnataka,Electronics,Laptop,2732,4,536.29,Corporate,Vikram
343,2024-12-05,North,Delhi,Office Supplies,Pen,4920,8,1290.87,Consumer,Anjali
344,2024-10-15,North,Delhi,Furniture,Sofa,3656,2,1010.77,Corporate,Rahul
345,2025-11-17,South,Kerala,Furniture,Desk,5912,4,1002.96,Corporate,Priya
346,2025-03-29,South,Tamil Nadu,Office Supplies,Printer,976,4,222.75,Consumer,Arjun
347,2024-07-09,South,Telangana,Office Supplies,Paper,11256,8,2831.32,Home Office,Meena
348,2025-03-02,South,Kerala,Office Supplies,Notebook,4815,3,1028.57,Consumer,Anjali
349,2025-02-22,South,Kerala,Furniture,Sofa,2380,2,698.48,Consumer,Meena
350,2025-08-21,West,Gujarat,Furniture,Desk,448,1,54.78,Corporate,Anjali
351,2024-09-01,South,Kerala,Furniture,Table,774,3,180.31,Corporate,Sneha
352,2024-11-08,South,Tamil Nadu,Office Supplies,Printer,3960,2,459.53,Consumer,Karan
353,2024-08-24,South,Tamil Nadu,Office Supplies,Pen,5958,3,604.56,Home Office,Rohit
354,2026-01-23,West,Gujarat,Furniture,Sofa,8316,7,428.94,Consumer,Rohit
355,2024-03-08,East,West Bengal,Furniture,Table,9810,10,2134.77,Home Office,Anjali
356,2025-04-19,East,West Bengal,Electronics,Tablet,14260,10,1187.57,Corporate,Amit
357,2025-06-20,East,Odisha,Electronics,Laptop,6320,4,583.84,Corporate,Priya
358,2024-03-16,South,Kerala,Office Supplies,Paper,3986,2,930.2,Corporate,Anjali
359,2024-08-17,West,Gujarat,Electronics,Mobile,5104,8,780.45,Consumer,Amit
360,2025-10-01,South,Tamil Nadu,Furniture,Desk,704,1,46.32,Consumer,Karan
361,2024-05-12,East,Odisha,Electronics,Mobile,3014,2,449.55,Consumer,Arjun
362,2025-01-15,North,Haryana,Electronics,Headphones,6845,5,916.47,Corporate,Arjun
363,2025-10-30,West,Rajasthan,Electronics,Headphones,1567,1,338.61,Consumer,Anjali
364,2025-07-11,West,Gujarat,Office Supplies,Notebook,10125,9,1464.33,Home Office,Vikram
365,2025-03-29,East,West Bengal,Furniture,Sofa,15224,8,2613.68,Corporate,Anjali
366,2024-11-29,South,Karnataka,Electronics,Laptop,2548,4,680.94,Corporate,Meena
367,2024-06-01,East,West Bengal,Electronics,Laptop,1564,1,427.62,Corporate,Rahul
368,2024-04-06,North,UP,Office Supplies,Paper,13856,8,3857.38,Home Office,Amit
369,2024-05-17,South,Karnataka,Furniture,Table,13811,7,3422.18,Consumer,Anjali
370,2026-03-04,South,Tamil Nadu,Office Supplies,Notebook,3108,4,514.71,Home Office,Rahul
371,2024-03-14,East,West Bengal,Electronics,Laptop,6461,7,390.26,Home Office,Rahul
372,2025-06-30,North,Haryana,Electronics,Mobile,15669,9,2997.56,Home Office,Karan
373,2025-06-25,North,Haryana,Furniture,Chair,3928,4,1077.47,Corporate,Karan
374,2025-10-22,North,UP,Office Supplies,Printer,3735,9,409.87,Corporate,Rahul
375,2024-07-13,South,Karnataka,Furniture,Sofa,11745,9,1743.14,Consumer,Amit
376,2024-05-31,West,Gujarat,Electronics,Headphones,8460,9,776.43,Corporate,Vikram
377,2025-09-18,East,West Bengal,Electronics,Laptop,3120,8,734.35,Home Office,Meena
378,2024-07-25,North,Punjab,Office Supplies,Notebook,15370,10,4451.24,Home Office,Rahul
379,2025-05-24,South,Karnataka,Furniture,Desk,12213,9,3279.32,Home Office,Meena
380,2025-03-24,North,UP,Furniture,Sofa,4491,3,1086.66,Corporate,Karan
381,2024-09-23,South,Telangana,Office Supplies,Printer,11040,8,1725.79,Home Office,Arjun
382,2024-08-26,North,UP,Furniture,Sofa,14841,9,2405.1,Home Office,Priya
383,2024-07-27,North,Punjab,Office Supplies,Printer,2856,2,530.44,Corporate,Priya
384,2025-05-24,West,Maharashtra,Electronics,Headphones,444,1,92.27,Consumer,Amit
385,2024-12-26,South,Telangana,Furniture,Table,1514,2,355.05,Corporate,Amit
386,2025-03-08,North,UP,Office Supplies,Printer,1875,1,215.03,Consumer,Rohit
387,2024-10-22,South,Kerala,Furniture,Chair,2246,2,363.78,Consumer,Amit
388,2025-09-15,North,Delhi,Electronics,Mobile,5094,6,1095.1,Home Office,Karan
389,2025-04-13,West,Rajasthan,Electronics,Mobile,2638,2,608.74,Consumer,Sneha
390,2025-08-04,South,Telangana,Furniture,Desk,4977,3,1415.8,Home Office,Anjali
391,2025-05-01,North,Punjab,Electronics,Laptop,16263,9,2339.55,Corporate,Sneha
392,2025-01-17,West,Maharashtra,Electronics,Laptop,2972,4,790.87,Home Office,Arjun
393,2026-03-05,West,Gujarat,Electronics,Laptop,5150,5,899.39,Home Office,Amit
394,2024-10-15,East,Bihar,Furniture,Desk,8796,6,1802.13,Corporate,Karan
395,2024-09-21,North,Haryana,Electronics,Tablet,1309,1,127.33,Corporate,Rohit
396,2024-03-18,West,Maharashtra,Electronics,Tablet,10230,10,1966.0,Consumer,Rahul
397,2024-03-30,East,Bihar,Office Supplies,Notebook,11326,7,1790.15,Home Office,Rahul
398,2025-09-08,West,Gujarat,Furniture,Chair,3630,5,933.88,Corporate,Karan
399,2026-02-25,North,Punjab,Office Supplies,Notebook,3690,2,607.72,Corporate,Sneha
400,2025-04-08,East,West Bengal,Electronics,Laptop,6126,6,408.63,Home Office,Anjali
401,2024-05-14,East,Odisha,Furniture,Chair,8495,5,1274.0,Corporate,Sneha
402,2024-03-14,West,Rajasthan,Furniture,Sofa,9504,9,2449.44,Corporate,Anjali
403,2025-05-06,North,Delhi,Furniture,Chair,2562,7,432.99,Consumer,Anjali
404,2025-11-29,West,Maharashtra,Furniture,Sofa,1920,4,427.51,Home Office,Rohit
405,2025-07-14,East,Bihar,Electronics,Tablet,201,1,54.22,Corporate,Anjali
406,2025-02-11,East,Bihar,Office Supplies,Printer,4921,7,1181.22,Corporate,Anjali
407,2025-02-01,West,Gujarat,Furniture,Desk,13896,8,3628.9,Home Office,Amit
408,2025-09-21,North,Delhi,Office Supplies,Notebook,4764,6,698.5,Consumer,Anjali
409,2025-11-14,East,West Bengal,Electronics,Tablet,2650,2,678.99,Corporate,Amit
410,2025-05-13,South,Karnataka,Office Supplies,Notebook,302,1,84.9,Consumer,Rohit
411,2025-02-08,East,Odisha,Electronics,Headphones,3048,3,495.75,Corporate,Arjun
412,2025-04-16,West,Maharashtra,Furniture,Sofa,5820,3,1172.34,Consumer,Amit
413,2024-07-13,North,Delhi,Furniture,Desk,2585,5,560.61,Consumer,Priya
414,2025-10-31,West,Gujarat,Electronics,Headphones,1276,2,309.76,Consumer,Karan
415,2025-06-16,South,Karnataka,Electronics,Mobile,2154,6,471.16,Home Office,Karan
416,2025-01-12,South,Tamil Nadu,Furniture,Chair,1564,1,278.16,Corporate,Amit
417,2025-08-09,East,Bihar,Electronics,Laptop,1592,4,111.65,Consumer,Anjali
418,2024-04-08,West,Gujarat,Office Supplies,Printer,1890,7,241.59,Corporate,Vikram
419,2025-04-24,East,Odisha,Furniture,Table,10430,7,2840.39,Consumer,Sneha
420,2024-12-19,East,West Bengal,Furniture,Sofa,4152,6,515.93,Home Office,Rahul
421,2025-05-11,North,Delhi,Furniture,Chair,1216,8,363.99,Corporate,Rahul
422,2025-08-08,South,Telangana,Office Supplies,Printer,14067,9,1684.34,Corporate,Meena
423,2025-10-11,West,Rajasthan,Electronics,Mobile,6765,5,1759.86,Corporate,Arjun
424,2025-01-23,East,Bihar,Electronics,Mobile,3466,2,956.6,Home Office,Rohit
425,2024-03-27,West,Rajasthan,Furniture,Table,3480,10,1021.66,Corporate,Rahul
426,2025-10-02,North,Punjab,Electronics,Mobile,5910,3,439.29,Corporate,Amit
427,2026-01-07,West,Gujarat,Office Supplies,Pen,1390,5,203.73,Corporate,Sneha
428,2025-01-15,East,Odisha,Furniture,Sofa,3028,4,747.3,Home Office,Priya
429,2025-04-06,West,Maharashtra,Office Supplies,Pen,4804,4,294.46,Home Office,Sneha
430,2024-12-09,South,Telangana,Electronics,Tablet,4038,6,348.88,Consumer,Sneha
431,2025-01-20,North,Haryana,Furniture,Desk,10680,6,1076.86,Corporate,Sneha
432,2024-07-24,West,Maharashtra,Furniture,Sofa,17910,9,3400.7,Consumer,Rahul
433,2025-06-21,East,West Bengal,Office Supplies,Pen,9255,5,2059.02,Home Office,Amit
434,2025-04-13,South,Tamil Nadu,Office Supplies,Paper,11148,6,909.11,Corporate,Arjun
435,2025-02-24,South,Kerala,Electronics,Laptop,1184,2,92.07,Corporate,Arjun
436,2025-03-03,West,Maharashtra,Electronics,Mobile,4324,4,849.31,Home Office,Rohit
437,2024-07-24,North,Haryana,Office Supplies,Pen,1674,1,135.74,Consumer,Rohit
438,2025-06-04,North,Haryana,Office Supplies,Printer,1744,2,159.36,Corporate,Meena
439,2024-12-28,East,West Bengal,Furniture,Table,1017,3,289.65,Corporate,Rohit
440,2024-12-30,East,Bihar,Electronics,Laptop,5994,9,701.2,Corporate,Amit
441,2025-10-13,North,Haryana,Electronics,Mobile,1876,4,297.12,Home Office,Meena
442,2024-12-15,West,Rajasthan,Furniture,Chair,8128,8,1388.29,Consumer,Amit
443,2025-09-05,East,Odisha,Office Supplies,Printer,11886,6,1413.84,Corporate,Anjali
444,2025-05-17,West,Maharashtra,Office Supplies,Paper,2458,2,679.84,Consumer,Rahul
445,2024-03-19,North,Haryana,Office Supplies,Printer,2240,7,350.42,Consumer,Karan
446,2024-11-05,East,West Bengal,Electronics,Laptop,3090,10,423.45,Home Office,Meena
447,2024-11-23,South,Kerala,Office Supplies,Printer,9840,5,2468.65,Home Office,Priya
448,2025-02-06,North,Punjab,Office Supplies,Printer,2682,3,237.58,Corporate,Amit
449,2024-03-13,West,Gujarat,Office Supplies,Paper,3801,7,418.87,Consumer,Karan
450,2025-06-30,West,Gujarat,Electronics,Headphones,1065,5,251.49,Consumer,Karan
451,2026-02-09,East,West Bengal,Furniture,Chair,6064,8,783.67,Corporate,Rahul
452,2025-02-19,East,Odisha,Office Supplies,Notebook,6868,4,778.1,Consumer,Priya
453,2024-09-10,North,Haryana,Furniture,Sofa,6531,7,716.71,Home Office,Amit
454,2025-08-18,West,Gujarat,Office Supplies,Paper,638,2,36.18,Home Office,Rohit
455,2026-01-16,East,West Bengal,Office Supplies,Printer,5848,8,1559.46,Corporate,Rahul
456,2024-12-20,North,Haryana,Office Supplies,Paper,9684,6,2409.66,Corporate,Vikram
457,2024-07-20,East,Bihar,Furniture,Table,1828,1,156.86,Home Office,Anjali
458,2025-01-28,South,Tamil Nadu,Electronics,Laptop,4245,3,340.13,Home Office,Priya
459,2025-04-14,North,Haryana,Furniture,Chair,347,1,57.51,Home Office,Arjun
460,2025-01-19,South,Telangana,Office Supplies,Notebook,6880,8,1647.9,Home Office,Rahul
461,2025-11-09,North,Punjab,Office Supplies,Printer,3456,6,677.6,Corporate,Rohit
462,2025-07-17,East,Odisha,Furniture,Desk,2608,2,487.33,Corporate,Anjali
463,2024-04-07,North,Haryana,Furniture,Table,5090,10,1191.13,Home Office,Sneha
464,2025-06-12,West,Maharashtra,Office Supplies,Notebook,882,3,262.43,Corporate,Meena
465,2024-05-22,West,Gujarat,Office Supplies,Printer,1980,2,147.02,Consumer,Priya
466,2024-05-08,East,Odisha,Electronics,Mobile,6850,5,704.52,Corporate,Karan
467,2025-02-08,East,Odisha,Furniture,Chair,6455,5,1929.61,Home Office,Meena
468,2025-03-20,East,West Bengal,Office Supplies,Pen,9560,8,2820.18,Consumer,Rohit
469,2024-12-15,West,Rajasthan,Furniture,Desk,12861,9,1961.13,Corporate,Priya
470,2025-04-03,West,Rajasthan,Furniture,Desk,5604,4,882.35,Home Office,Rahul
471,2024-08-28,West,Gujarat,Furniture,Sofa,7662,6,2273.67,Corporate,Amit
472,2025-04-03,North,Punjab,Furniture,Table,2028,4,217.26,Home Office,Sneha
473,2024-08-31,West,Gujarat,Furniture,Table,1310,1,238.72,Corporate,Anjali
474,2024-08-11,East,Odisha,Furniture,Desk,13062,7,1556.57,Corporate,Anjali
475,2024-11-14,East,West Bengal,Electronics,Laptop,6966,6,912.18,Consumer,Vikram
476,2025-03-15,East,Bihar,Furniture,Desk,4689,3,1390.57,Consumer,Amit
477,2025-12-22,North,Haryana,Furniture,Desk,1235,1,357.88,Home Office,Anjali
478,2025-06-13,West,Gujarat,Furniture,Table,6770,5,1199.9,Home Office,Arjun
479,2025-06-03,North,Punjab,Furniture,Chair,749,1,217.1,Home Office,Arjun
480,2024-07-16,East,Odisha,Office Supplies,Pen,15390,9,3863.2,Consumer,Amit
481,2025-12-07,East,Bihar,Electronics,Laptop,3004,4,800.18,Corporate,Amit
482,2026-02-16,North,UP,Electronics,Tablet,12330,9,2466.76,Consumer,Amit
483,2025-04-15,East,West Bengal,Office Supplies,Notebook,1818,1,447.01,Home Office,Meena
484,2025-06-25,North,Haryana,Furniture,Chair,4125,3,1107.78,Consumer,Rahul
485,2024-12-16,North,Punjab,Office Supplies,Paper,2820,10,635.41,Consumer,Amit
486,2025-10-03,North,Delhi,Electronics,Headphones,4041,3,560.18,Home Office,Anjali
487,2025-07-24,North,UP,Electronics,Headphones,4265,5,388.89,Corporate,Vikram
488,2025-08-09,West,Maharashtra,Electronics,Tablet,15032,8,3734.28,Corporate,Rohit
489,2024-07-06,South,Karnataka,Office Supplies,Printer,9860,10,2632.83,Home Office,Sneha
490,2024-05-29,North,Haryana,Electronics,Mobile,1080,9,161.38,Corporate,Arjun
491,2024-03-10,North,UP,Furniture,Table,849,1,60.62,Corporate,Rohit
492,2026-02-06,East,Odisha,Electronics,Headphones,2261,7,204.68,Home Office,Arjun
493,2024-06-29,North,Punjab,Furniture,Sofa,2976,4,673.58,Consumer,Vikram
494,2026-01-07,East,Odisha,Furniture,Desk,2724,2,347.39,Corporate,Amit
495,2025-07-08,West,Maharashtra,Office Supplies,Notebook,2570,5,363.05,Home Office,Priya
496,2025-11-06,South,Telangana,Furniture,Chair,19670,10,1067.9,Corporate,Vikram
497,2025-06-19,East,Odisha,Electronics,Headphones,7140,4,764.17,Corporate,Rohit
498,2024-08-17,West,Rajasthan,Office Supplies,Printer,7688,8,1930.16,Corporate,Karan
499,2025-05-31,West,Gujarat,Office Supplies,Pen,618,6,76.23,Consumer,Priya
500,2024-08-13,East,Odisha,Electronics,Mobile,5322,3,347.74,Home Office,Rohit
501,2024-09-02,North,UP,Office Supplies,Notebook,624,1,127.3,Consumer,Arjun
502,2025-08-01,East,Odisha,Furniture,Table,1503,9,284.27,Corporate,Amit
503,2024-08-30,North,Haryana,Furniture,Desk,5340,3,1515.3,Home Office,Meena
504,2025-12-05,South,Kerala,Electronics,Tablet,1110,5,239.53,Home Office,Anjali
505,2025-07-22,West,Maharashtra,Furniture,Chair,2718,6,810.24,Corporate,Sneha
506,2026-02-13,West,Rajasthan,Electronics,Tablet,13307,7,1220.94,Home Office,Anjali
507,2025-03-26,North,Punjab,Office Supplies,Paper,3264,3,734.98,Consumer,Rohit
508,2024-03-09,East,Bihar,Office Supplies,Notebook,992,2,64.95,Consumer,Arjun
509,2024-03-08,North,Haryana,Furniture,Chair,4275,9,1243.57,Consumer,Sneha
510,2024-05-17,West,Maharashtra,Electronics,Mobile,4812,3,739.63,Corporate,Rahul
511,2024-10-21,West,Gujarat,Electronics,Headphones,2600,4,366.2,Consumer,Anjali
512,2025-07-02,East,Bihar,Furniture,Table,5636,4,1082.9,Consumer,Rahul
513,2024-09-04,North,Punjab,Furniture,Sofa,9620,5,1599.2,Consumer,Sneha
514,2026-03-02,West,Maharashtra,Electronics,Laptop,2380,10,561.77,Corporate,Anjali
515,2024-05-05,East,Bihar,Electronics,Laptop,3284,2,234.89,Corporate,Rohit
516,2025-07-14,South,Kerala,Furniture,Chair,4815,3,1436.8,Corporate,Anjali
517,2025-06-26,West,Gujarat,Electronics,Headphones,5640,4,720.07,Consumer,Rahul
518,2024-07-31,South,Karnataka,Electronics,Headphones,5341,7,647.9,Corporate,Meena
519,2025-03-14,East,Bihar,Electronics,Headphones,19510,10,1964.91,Corporate,Sneha
520,2025-10-19,East,Odisha,Electronics,Tablet,11172,6,2830.6,Home Office,Sneha
521,2025-08-04,West,Gujarat,Electronics,Laptop,5862,3,1206.98,Corporate,Rohit
522,2024-03-18,North,Haryana,Electronics,Tablet,2008,8,298.44,Consumer,Priya
523,2024-03-11,East,Odisha,Electronics,Laptop,6453,9,414.47,Home Office,Karan
524,2025-02-14,West,Maharashtra,Furniture,Sofa,712,4,211.08,Consumer,Anjali
525,2025-03-11,East,West Bengal,Office Supplies,Paper,4080,3,206.08,Consumer,Rohit
526,2025-08-24,North,UP,Office Supplies,Printer,194,1,17.08,Consumer,Arjun
527,2024-11-09,West,Gujarat,Office Supplies,Notebook,10616,8,2972.8,Consumer,Rahul
528,2025-10-07,West,Gujarat,Office Supplies,Notebook,3072,6,177.53,Home Office,Anjali
529,2025-08-13,West,Gujarat,Furniture,Sofa,8386,7,541.01,Home Office,Sneha
530,2025-04-15,South,Karnataka,Office Supplies,Paper,648,6,190.2,Consumer,Sneha
531,2024-06-18,North,Delhi,Furniture,Table,6072,8,1804.29,Corporate,Anjali
532,2025-02-16,North,Delhi,Office Supplies,Notebook,14886,9,3569.74,Consumer,Karan
533,2026-02-27,North,Haryana,Electronics,Tablet,7296,8,574.44,Consumer,Karan
534,2024-10-06,East,Bihar,Electronics,Tablet,4900,5,576.49,Home Office,Sneha
535,2024-12-04,North,Punjab,Office Supplies,Notebook,3162,6,429.02,Home Office,Meena
536,2025-07-29,South,Tamil Nadu,Office Supplies,Notebook,11424,8,1862.26,Consumer,Karan
537,2025-07-30,North,Haryana,Furniture,Sofa,3283,7,733.01,Home Office,Rahul
538,2025-03-31,East,West Bengal,Office Supplies,Printer,1509,1,404.43,Home Office,Sneha
539,2025-08-14,South,Tamil Nadu,Electronics,Laptop,5243,7,697.1,Corporate,Anjali
540,2025-06-27,North,Delhi,Office Supplies,Printer,3668,4,515.28,Home Office,Amit
541,2024-09-18,West,Maharashtra,Office Supplies,Notebook,4788,9,560.24,Consumer,Amit
542,2025-12-10,West,Rajasthan,Furniture,Sofa,5946,6,991.3,Corporate,Karan
543,2024-06-07,North,Delhi,Electronics,Mobile,17320,10,1405.4,Corporate,Vikram
544,2026-01-08,East,Bihar,Office Supplies,Pen,14463,9,2454.82,Corporate,Amit
545,2024-10-23,West,Maharashtra,Office Supplies,Pen,7819,7,1592.19,Home Office,Rahul
546,2025-07-14,West,Maharashtra,Furniture,Desk,1628,1,409.6,Corporate,Arjun
547,2025-04-23,North,Delhi,Office Supplies,Printer,5320,10,1134.03,Consumer,Priya
548,2024-06-27,North,UP,Office Supplies,Notebook,15688,8,4455.6,Corporate,Karan
549,2025-08-05,North,Haryana,Furniture,Sofa,6695,5,1809.1,Corporate,Priya
550,2025-03-03,North,Delhi,Furniture,Chair,909,3,139.07,Home Office,Meena
551,2024-11-16,West,Rajasthan,Furniture,Table,720,1,115.82,Consumer,Karan
552,2024-05-07,South,Telangana,Furniture,Table,5552,4,729.08,Consumer,Rohit
553,2024-09-07,East,Odisha,Furniture,Sofa,1168,1,116.91,Consumer,Sneha
554,2024-08-15,East,Bihar,Office Supplies,Printer,9620,5,582.41,Corporate,Rahul
555,2025-11-04,East,Odisha,Office Supplies,Paper,2080,10,241.91,Home Office,Amit
556,2024-05-15,East,Bihar,Furniture,Sofa,3990,6,599.81,Consumer,Rohit
557,2025-12-03,East,Bihar,Furniture,Table,1604,2,476.62,Home Office,Anjali
558,2025-09-23,West,Gujarat,Electronics,Tablet,11576,8,1094.28,Corporate,Rahul
559,2024-03-18,North,Haryana,Office Supplies,Pen,3806,2,642.68,Corporate,Anjali
560,2026-01-27,East,Odisha,Electronics,Headphones,1942,1,328.78,Consumer,Sneha
561,2025-07-11,South,Kerala,Electronics,Mobile,3128,4,565.5,Consumer,Rohit
562,2025-03-31,West,Gujarat,Furniture,Sofa,750,1,186.53,Consumer,Rahul
563,2024-09-18,West,Rajasthan,Electronics,Laptop,4945,5,685.5,Home Office,Vikram
564,2025-06-27,South,Karnataka,Electronics,Headphones,2652,6,460.05,Consumer,Priya
565,2026-02-26,West,Rajasthan,Electronics,Headphones,1785,5,527.04,Corporate,Vikram
566,2024-12-18,West,Rajasthan,Office Supplies,Printer,1704,1,194.89,Corporate,Priya
567,2025-04-22,West,Rajasthan,Office Supplies,Paper,1126,1,269.45,Home Office,Vikram
568,2025-09-29,East,Bihar,Office Supplies,Notebook,4890,3,1340.6,Consumer,Karan
569,2024-05-02,West,Maharashtra,Furniture,Table,10368,9,1538.5,Home Office,Vikram
